Kp_theta,Ki_theta,Kd_theta,Kp_pos,Ki_pos,Kd_pos,Score,Avg_Theta,Avg_Time_s,Perfect_Trials
1168.534285461988,21.16058493477564,5.364880348303099,0.0860886813033494,0.0379135562280319,0.0084898122217497,0.465652,0.07655599,0.786,0
1717.648837388933,249.1270945194338,3.948941024212848,0.0754946415357527,0.0059646144640917,0.0051354925990285,0.4632247,0.079710536,0.616,0
1966.796245422451,316.67378945040235,2.925270507227671,0.0161168690901356,0.0955552504725798,0.0054793287031248,0.4637836,0.07903275,0.66,0
1796.8836676413816,1442.5022664821054,4.337323541732967,0.0406802036959079,0.0042970500575144,0.0051637916365415,0.4645989,0.07614218,0.534,0
233.2162068570939,655.3663447128555,4.610863919207664,0.0551756591676307,0.0052583031902938,0.0041803606878122,0.46811366,0.071072645,0.73,0
481.48213530752986,1673.00936302018,4.517546084118054,0.0957227525045449,0.0785101249168351,0.0048698686551516,0.46404868,0.07800266,0.6100000000000001,0
379.8813256907318,802.7672599619046,4.049465311286655,0.0359378530167524,0.0157998138805142,0.009307768361012,0.46489453,0.07705085,0.6839999999999999,0
1912.781841438079,1427.9515350226154,2.179199877981065,0.061128964436735,0.0148076674370816,0.0095117831328909,0.46181026,0.08145948,0.508,0
54.328686044892905,484.8459162540115,9.35369156270276,0.0855064858709423,0.0920013568166749,0.0085963076762964,0.99353105,0.012938136,100.0,10
693.0757921254492,1340.9799712791416,2.406083290317223,0.0093758160974853,0.0668841732703173,0.0035501111194795,0.46588954,0.073420994,0.52,0
903.795262634358,367.0570077430854,4.914228385838267,0.0328379062661302,0.0871863840390385,0.0068229781550955,0.4632998,0.08056038,0.716,0
1876.4638595910328,1031.7068266651231,8.812566864171341,0.0061915786860322,0.0983289879950103,0.0076294598008716,0.4642458,0.07868837,0.718,0
320.7066495697576,684.0874097978098,5.497288041586932,0.0765858710227643,0.0547783221509047,0.001762931991073,0.46597886,0.076002344,0.796,0
882.4761998845266,794.9280111370289,7.805227682522473,0.0326111433825741,0.0073913402760283,0.0020319970471125,0.46262693,0.08208613,0.734,0
1267.8170566780193,400.0090480747032,9.445566831941624,0.0835677925332203,0.0767987372543725,0.001784231226812,0.46595493,0.07581017,0.772,0
562.4835982861067,1623.0591818172447,8.32069783568897,0.0936937142547834,0.0150208148919018,0.0065623323984592,0.46479836,0.07718328,0.678,0
955.6160558404646,1250.0285110343325,5.713434496166169,0.0240261928969378,0.0840966680373743,0.0031958592843837,0.46589994,0.07478015,0.658,0
1991.206286198503,1038.2358473586798,4.754045114789581,0.0892837360951565,0.009768593002541,0.0031596686185679,0.4641858,0.077648304,0.6020000000000001,0
499.52917652842586,1449.7347167008818,4.541736880739145,0.0946117377284501,0.0716625302656625,0.0036507124498002,0.46633354,0.072732955,0.54,0
1638.7719566141332,638.7410594949878,7.746458694758495,0.0981798925366024,0.020004214788121,0.0094193660952994,0.46475735,0.07740538,0.692,0
1262.586679329391,398.6709458005506,4.850586439455684,0.0152536698466624,0.0535630168455131,0.005068415313317,0.46447724,0.078005515,0.696,0
1762.002319013482,728.1482008418134,9.179453134876704,0.0319669740281532,0.0249769892451933,0.0079972892888415,0.46226755,0.08302487,0.756,0
204.62737964565244,1629.1594913814668,9.920565043345151,0.047960631547702,0.0478358001743842,0.003666777875415,0.4729105,0.065038964,1.086,0
445.725959043485,1597.4431980823308,3.2833776841439044,0.0790530956313841,0.0126505844166332,0.0019095997971032,0.46677408,0.07151182,0.506,0
1786.6184960589862,1165.48575526606,3.593443115043544,0.0811588174216238,0.0260438545400011,0.0005085776130814,0.46325046,0.07919912,0.5700000000000001,0
144.54575817987205,83.30436541772033,4.086100564799295,0.0302398989459708,0.0467036449367648,0.0045020796425835,0.52728313,0.067393735,12.196000000000002,0
706.5389846963036,1532.4545615783109,2.7018893602805827,0.0840538648458332,0.0353283828200629,0.0082683766177042,0.46356338,0.07769316,0.482,0
1346.490496673934,1331.8276925508903,4.214629338300352,0.0107262669472522,0.0242320170522166,0.0071020280900228,0.46466285,0.07687435,0.62,0
1735.7001723705953,411.2079751307133,7.315116670801253,0.0222600085202284,0.0367556179783448,0.0029982932532107,0.46414024,0.07909958,0.738,0
1285.2841808474166,1098.003134060105,6.405217187884707,0.0136122434929189,0.0996534825164592,0.006522350193098,0.46524906,0.07636188,0.686,0
79.52110695238316,702.3556511279353,6.309133938915179,0.0376179073904655,0.0422900767684131,0.0033857522993271,0.9589242,0.016051862,93.39,9
62.38321767880541,960.6234936846536,9.072811331554776,0.0486302660193812,0.0232839384923312,0.0091346527339606,0.8726306,0.014238817,75.95,5
409.24350292709465,418.81599779184114,8.90408715190878,0.0452323176892189,0.0085680229831284,0.0015923467124698,0.4698665,0.07820696,1.794,0
107.9282592321908,94.48754284478404,2.6739981393158745,0.0095812834421067,0.0656996558682235,0.0052430723433845,0.47138986,0.08106029,2.384,0
777.0320306054772,692.6391483484451,9.821459989777804,0.0896944873876232,0.0609205356480809,0.0026182888701964,0.4651568,0.07746647,0.778,0
460.8653640616876,334.6353114714386,9.123799159998535,0.0667257006272271,0.0162686579597308,0.0007847224627032,0.46968699,0.07558608,1.496,0
1673.3994427053713,1090.4810054626687,5.469181847983856,0.0868666044942967,0.0694857777822449,0.0044327214186586,0.46317858,0.07970275,0.6060000000000001,0
1309.1016684452268,1374.010550962503,8.040961935612778,0.0214926323537554,0.0075950343720299,0.0059710049161783,0.46552128,0.075557485,0.66,0
