Kp_theta,Ki_theta,Kd_theta,Kp_pos,Ki_pos,Kd_pos,Avg_Reward,Avg_Steps,Avg_Time_s,Perfect_Trials
100.0,100.0,9.306496968151295,0.001,0.03457592816403711,0.01,4941.461,5000.0,100.0,10
100.0,100.0,9.559032659147649,0.1,0.011731847703035012,0.0038029693487969135,4945.073,5000.0,100.0,10
100.0,100.0,9.433791272817597,0.08975529480022473,0.00396112560003985,0.005616031969244119,4944.9946,5000.0,100.0,10
100.0,100.0,9.433791272817597,0.09224810374525368,0.03457592816403711,0.0008170672136527709,4942.703,5000.0,100.0,10
100.0,100.0,9.564591769849244,0.09114419114872233,0.007751623469334373,0.007635589566388299,4945.2256,5000.0,100.0,10
100.0,100.0,9.433791272817597,0.1,0.005981409473493232,0.01,4945.044,5000.0,100.0,10
100.0,100.0,9.670323206056343,0.1,0.03343761620477977,0.0001,4944.5996,5000.0,100.0,10
100.0,100.0,10.0,0.03826137658764688,0.006434505584710656,0.0001,4944.8384,5000.0,100.0,10
100.0,100.0,9.029502207373307,0.1,0.010409292703960748,0.008124913852768666,4945.24,5000.0,100.0,10
100.0,100.0,9.433791272817597,0.1,0.013820496606484801,0.007536987477739591,4943.9224,5000.0,100.0,10
100.0,100.0,10.0,0.1,0.006434505584710656,0.00307791227192511,4944.8022,5000.0,100.0,10
100.0,695.7639820404842,9.559032659147649,0.09194327076070688,0.0,0.0001,4637.1934,4695.0,93.9,7
100.0,100.0,9.433791272817597,0.027179456636534236,0.03457592816403711,0.01,4944.3115,5000.0,100.0,10
100.0,100.0,9.559032659147649,0.1,0.011731847703035012,0.007584967507049437,4945.1416,5000.0,100.0,10
100.0,453.1107873816485,10.0,0.1,0.005981409473493232,0.01,4489.5483,4543.1,90.86200000000001,8
100.0,100.0,9.564591769849244,0.001,0.1,0.009436162464834903,4942.627,5000.0,100.0,10
100.0,664.0060295654874,3.6404186864161705,0.019250729175874434,0.0,0.01,33.433342,35.9,0.718,0
100.0,100.0,7.298847113966781,0.1,0.007751623469334373,0.007635589566388299,4936.5093,5000.0,100.0,10
100.0,100.0,9.433791272817597,0.001,0.1,0.01,4941.8965,5000.0,100.0,10
100.0,100.0,6.016435884016572,0.027954491291181716,0.005786056422973517,0.01,4326.382,4395.2,87.904,7
100.0,232.69780734782879,9.564591769849244,0.09114419114872233,0.011731847703035012,0.006506425524960091,4942.832,5000.0,100.0,10
1918.0834677747014,100.0,9.559032659147649,0.05160603731970022,0.006434505584710656,0.0001,36.348022,39.6,0.792,0
100.0,100.0,9.433791272817597,0.08975529480022473,0.00396112560003985,0.005616031969244119,4945.1523,5000.0,100.0,10
233.7753366348765,100.0,10.0,0.09164941721165455,0.0,0.01,3886.8477,3966.5,79.33,5
906.4291468322662,100.0,2.0,0.1,0.005981409473493232,0.01,29.266052,31.8,0.636,0
100.0,2000.0,9.559032659147649,0.07396044431622094,0.1,0.01,73.31933,76.6,1.532,0
100.0,100.0,9.433791272817597,0.1,0.029992889685198837,0.0001,4944.925,5000.0,100.0,10
2000.0,100.0,9.59770971710614,0.1,0.0,0.0016171570897970456,35.483887,38.4,0.768,0
756.0802821515106,100.0,9.27134610083852,0.08172844502690617,0.0,0.0001,47.44703,51.5,1.03,0
100.0,100.0,9.021790079115156,0.0461144309436217,0.05252931291517849,0.0051654631930478315,4943.8525,5000.0,100.0,10
100.0,100.0,2.0,0.06502378838438608,0.06724880782379125,0.0038029693487969135,69.59511,75.0,1.5,0
100.0,100.0,8.37498034824167,0.1,0.011731847703035012,0.009544922563103266,4943.134,5000.0,100.0,10
100.0,100.0,9.80724297392512,0.09114419114872233,0.006434505584710656,0.009965113934471843,4945.0723,5000.0,100.0,10
767.3697781760759,502.153565233795,9.559032659147649,0.1,0.07612982523403082,0.005295808247680625,41.092194,44.4,0.888,0
100.0,100.0,10.0,0.007560737747707596,0.046587649131142043,0.0001,4944.3984,5000.0,100.0,10
