Kp_theta,Ki_theta,Kd_theta,Kp_pos,Ki_pos,Kd_pos,Avg_Reward,Avg_Steps,Avg_Time_s,Perfect_Trials
100.0,100.0,9.134878884820102,0.09135558056207094,0.020147868410465564,0.00047555597695373493,4945.3896,5000.0,100.0,10
100.0,100.0,10.0,0.001,0.040491881405130235,0.01,4945.1807,5000.0,100.0,10
100.0,100.0,9.134878884820102,0.08935985721938411,0.05340227117795668,0.0001,4944.9717,5000.0,100.0,10
100.0,100.0,9.810013622891196,0.1,0.05339807986747247,0.007290459126487219,4944.829,5000.0,100.0,10
100.0,100.0,10.0,0.01039037042359765,0.04510705557410245,0.0001,4944.8125,5000.0,100.0,10
100.0,100.0,9.617540673623154,0.06665609046149475,0.08478537320452806,0.01,4944.7876,5000.0,100.0,10
100.0,100.0,9.60208963466734,0.1,0.05228005764237523,0.01,4944.728,5000.0,100.0,10
112.0422581721123,100.0,10.0,0.1,0.029748618838571297,0.0018617941062596555,4944.65,5000.0,100.0,10
100.0,100.0,10.0,0.08698677796864955,0.033834112036471076,0.0001,4944.5728,5000.0,100.0,10
100.0,100.0,10.0,0.1,0.04880550673316137,0.007290459126487219,4944.487,5000.0,100.0,10
100.0,100.0,10.0,0.1,0.04242307562477723,0.002347748823911953,4944.428,5000.0,100.0,10
100.0,167.3507616385894,10.0,0.03649712738369816,0.015305366827594029,0.01,4944.3604,5000.0,100.0,10
100.0,100.0,10.0,0.1,0.02373680551624225,0.0014603798293928933,4944.346,5000.0,100.0,10
100.0,100.0,10.0,0.1,0.05385130176224231,0.01,4944.317,5000.0,100.0,10
100.0,100.0,10.0,0.001,0.024184931689222013,0.0001,4944.301,5000.0,100.0,10
100.0,100.0,9.54694677919581,0.06870820177412625,0.052891354196753546,0.0019351938608053573,4944.276,5000.0,100.0,10
100.0,100.0,10.0,0.1,0.1,0.0068827849685173526,4944.258,5000.0,100.0,10
100.0,100.0,10.0,0.015090771345869586,0.03425252233113196,0.009921837598454128,4944.2437,5000.0,100.0,10
100.0,100.0,9.435781152031746,0.1,0.0,0.002641381516713104,4944.2437,5000.0,100.0,10
100.0,100.0,9.617540673623154,0.008957036295898828,0.024405267954405854,0.0019911757063567643,4944.1577,5000.0,100.0,10
100.0,100.0,10.0,0.09015098794459216,0.1,0.00537058536966121,4944.128,5000.0,100.0,10
100.0,155.7470462227772,10.0,0.1,0.1,0.001203889985852251,4944.057,5000.0,100.0,10
100.0,100.0,10.0,0.055882800435694685,0.02767106261766753,0.006949474304362982,4944.0015,5000.0,100.0,10
100.0,200.38756535685548,10.0,0.06983510807819168,0.02129113435765108,0.006943220065696519,4943.865,5000.0,100.0,10
100.0,100.0,10.0,0.1,0.027415741778927763,0.005629711199311444,4943.8335,5000.0,100.0,10
100.0,100.0,10.0,0.1,0.0871585722911894,0.0044675932750711175,4943.745,5000.0,100.0,10
100.0,100.0,10.0,0.09969718844784285,0.03831806185068683,0.004497312220767856,4943.708,5000.0,100.0,10
100.0,100.0,10.0,0.1,0.015065801009869838,0.008939208173922481,4943.3877,5000.0,100.0,10
100.0,100.0,10.0,0.001,0.06668972312662451,0.009102995403940118,4943.197,5000.0,100.0,10
100.0,100.0,10.0,0.001,0.02767106261766753,0.0002865819981354846,4943.175,5000.0,100.0,10
100.0,193.8008283286257,10.0,0.1,0.04117200479950378,0.01,4942.9175,5000.0,100.0,10
100.0,100.0,10.0,0.001,0.07230753017329569,0.0002865819981354846,4942.839,5000.0,100.0,10
100.0,100.0,10.0,0.02286722349358013,0.07403627579641138,0.01,4942.497,5000.0,100.0,10
100.0,256.07555607206064,10.0,0.08520712073256026,0.08870111667775676,0.01,4942.455,5000.0,100.0,10
100.0,100.0,10.0,0.008411641385887852,0.1,0.0001,4942.34,5000.0,100.0,10
