Kp_theta,Ki_theta,Kd_theta,Kp_pos,Ki_pos,Kd_pos,Avg_Reward,Avg_Steps,Avg_Time_s,Perfect_Trials
303.2805469116002,562.4052100657784,8.239490506061536,0.03250289176513231,0.033196336503216815,0.003600396100498883,78.5,78.5,1.57,0
477.6396903953078,959.6384623232083,9.572127442957171,0.015693019793726466,0.06110090614988182,0.0036197875048077635,48.3,48.3,0.966,0
502.2685448566617,765.8017435139005,8.842942653711457,0.052561921238313034,0.006201865821688569,0.003199397800704095,47.3,47.3,0.946,0
471.0211427924411,1151.0286969521512,9.888428144479573,0.052353463732299994,0.010030969611616881,0.0038127483108251563,45.9,45.9,0.918,0
739.7575526020553,382.98742911802293,5.141480180099616,0.04666191988569309,0.05875156633710571,0.001825075889344765,44.7,44.7,0.8940000000000001,0
851.8143590790743,415.7404762495557,7.823106570878743,0.016124979088875335,0.047233758570063095,0.0008943406101723146,44.65,44.65,0.893,0
678.3490493372874,509.1485695190363,8.569496040650552,0.0587289051807823,0.00588882298193143,0.0008931736318317106,43.6,43.6,0.872,0
1061.759941710698,626.1174070141487,9.275478118299311,0.020726409001988844,0.01570857949894804,0.004471748444720928,43.5,43.5,0.87,0
732.1673515468904,983.7048123912473,8.943902143069856,0.024824398447924622,0.086631762626329,0.004061896018547774,42.65,42.65,0.853,0
1014.2817397136538,816.2924756458668,9.436652383044239,0.08125216251027409,0.025283929983816945,0.0029359433770883973,42.3,42.3,0.846,0
605.2267537189338,328.15211469884355,5.428156646767715,0.08080689787083643,0.03545420218516028,0.0011866426042974236,42.3,42.3,0.846,0
877.8775529514586,649.2381594230535,8.145888544435266,0.03212530772941153,0.013415840304395632,0.0037362278634295453,41.65,41.65,0.833,0
793.9087231653352,539.6114837976494,9.860477224261583,0.06274036666573084,0.03350766958852741,0.00052573915958555,41.3,41.3,0.826,0
922.9379356534329,757.1503389357011,9.827411885623635,0.050988342553696456,0.022979366052932118,0.00011391861849934778,40.7,40.7,0.8140000000000001,0
471.5653859694315,366.0454289124615,4.7529325500795725,0.030053751520808088,0.05063777321496028,0.0027217544423633866,40.3,40.3,0.8059999999999999,0
855.6279810092763,426.6092932207536,5.872850241851749,0.07067418836745028,0.02810127535873701,0.003604857243772478,40.15,40.15,0.8029999999999999,0
1114.6118816030325,436.18045642297454,7.549083412572531,0.05704887344683279,0.006036462889895056,0.004112093088050844,40.05,40.05,0.8009999999999999,0
897.858394975937,350.14810057251947,5.936842702512061,0.021593264026965833,0.09150630909247014,0.0034635061447738226,39.75,39.75,0.795,0
1336.989258155435,433.4538706186715,6.05225798897663,0.005543094022752618,0.07995889706082958,0.0006453960335882149,39.35,39.35,0.787,0
1308.922692752411,809.9919427715568,8.879232322082597,0.05623848636661464,0.003143910565749242,0.0015478327238938434,39.1,39.1,0.782,0
808.0595934920248,1221.40686425541,9.640246362687604,0.0041035235466762385,0.007876416502547246,0.0006755849923038889,39.05,39.05,0.7809999999999999,0
1449.135048320054,609.9406346742343,8.299045901236441,0.06333514798554524,0.07921201491344781,0.004681985912831746,38.9,38.9,0.778,0
1051.317811665494,760.0540377760165,7.387373548701184,0.029823806935358008,0.02970207180049841,0.0005836215237054417,38.9,38.9,0.778,0
480.7934839922858,404.66760481864446,4.931344988043319,0.062443746545420085,0.014891327276550726,0.00037347159088505996,38.9,38.9,0.778,0
1241.5358619057738,508.9205176285054,8.568453931799588,0.07486892519052901,0.07241629418546104,0.00045417368076888066,38.65,38.65,0.773,0
472.3819769953309,633.4990930960734,4.609516461292574,0.05032962210488162,0.0529502310346589,0.0027052589715484752,38.55,38.55,0.7709999999999999,0
1181.0001904335627,555.2043065063318,6.510318813726336,0.08935301065316843,0.0457891511799724,0.001010370117128163,38.55,38.55,0.7709999999999999,0
871.9839053681712,373.8684803586372,4.091482622243658,0.09421917296660325,0.009855126087704414,0.0032306552402276392,38.4,38.4,0.768,0
471.4762531594611,1488.2064399792305,8.956432278058584,0.09318392230768309,0.007061541497647173,0.0036790476592852856,37.9,37.9,0.758,0
1359.7114075769512,671.4463759446646,9.180368700267849,0.06010718414897689,0.06598752842996498,0.003541470247213287,37.7,37.7,0.7540000000000001,0
984.2195131760685,399.0542436713397,6.123468196519602,0.08253843307983375,0.07390110860909797,0.0034025968278750957,37.65,37.65,0.753,0
1579.8085477926359,489.0821465670374,7.407079574732094,0.04302979657007521,0.05382693857290835,0.00014917253180057646,37.6,37.6,0.752,0
1616.7028965002162,815.0914333361593,9.826820609562391,0.021225071602696356,0.07095169277211902,0.002716768393585008,37.6,37.6,0.752,0
688.3663982764383,1239.392197769078,9.331479044022462,0.06981176630457404,0.03689384973548165,0.0041054960786674885,37.55,37.55,0.751,0
1267.49509982586,627.754052526857,9.042326224584237,0.053825700861254655,0.05086688603061007,0.0037641902758349726,37.55,37.55,0.751,0
348.1320948773375,669.3737914645202,4.967817176541418,0.02562212936032262,0.09474568979898901,0.003941959554220551,37.35,37.35,0.747,0
770.491289592636,672.9593858482655,4.953204633790404,0.07579964337650417,0.02821188579366614,0.004436651439138355,37.25,37.25,0.745,0
1699.4125767461214,982.7992954647573,8.352079592164873,0.008645962334162274,0.014475409656771465,0.003959640697492333,37.2,37.2,0.7440000000000001,0
425.9826434079573,1410.9849457292944,7.848179233644645,0.031412001421696055,0.014174876037168794,0.0025455637342202517,37.15,37.15,0.743,0
1654.410186942618,796.9155974794103,7.382917617222603,0.026235835765160094,0.07321714437064333,0.0017800186180406232,37.15,37.15,0.743,0
