Kp_theta,Ki_theta,Kd_theta,Kp_pos,Ki_pos,Kd_pos,Score,Avg_Theta,Avg_Time_s,Perfect_Trials
620.9420340520712,1474.7631470663457,4.342071845885381,0.1,0.05915863884687756,0.01,0.46321923,0.07946155,0.5900000000000001,0
970.3328017744462,1700.0,2.5088346605471434,0.05871415725244933,0.08784644795588921,0.00029704349302971545,0.46492362,0.07531275,0.516,0
461.04595858239463,100.0,3.730446818454922,0.0662769905319896,0.052785926886540095,0.0001,0.46207038,0.083819285,0.796,0
100.0,875.9208007339199,2.0451659994065867,0.0567242195569332,0.1,0.002361656718950215,0.46762973,0.069340415,0.4600000000000001,0
2000.0,100.0,10.0,0.07145593267279884,0.07703139113994242,0.006956926201590434,0.46506014,0.07857973,0.8700000000000001,0
2000.0,100.0,10.0,0.1,0.04099783035356517,0.00408725884584645,0.46130738,0.085325286,0.794,0
2000.0,1037.667784678793,3.97853247564734,0.07079560649242292,0.0005454003380174263,0.0036607849283112315,0.4624601,0.08169972,0.662,0
1702.8195084026488,745.232932881897,6.527773133218457,0.001,0.04410222522649162,0.002188301991983328,0.4608956,0.08510882,0.6900000000000001,0
355.08434897132025,1700.0,2.0,0.1,0.1,0.0037210392162410873,0.46714383,0.07045236,0.47400000000000003,0
406.6656376941574,257.88994058412993,8.600927616416422,0.011259125374956555,0.1,0.00044968711399250743,0.4701663,0.076187365,1.652,0
100.0,1700.0,9.161617024750932,0.024553752877882605,0.06535135149386824,0.01,0.49121404,0.049371853,3.18,0
2000.0,1700.0,6.187854310940351,0.03827905595106784,0.021322037977815636,0.01,0.46141958,0.0838208,0.666,0
565.2575880102171,726.7204646706393,3.742926339959589,0.06638712514973427,0.0,0.01,0.4623596,0.08204077,0.6759999999999999,0
902.0844237206137,1198.3322063913345,2.2973167926067,0.1,0.037034523284181865,0.006968170343039235,0.4641602,0.07755963,0.588,0
1412.377851385231,948.162886132784,2.0,0.07952763582649738,0.03656838960651211,0.0001,0.4660616,0.0735968,0.572,0
158.10417472095446,982.4025911977292,6.418518757104319,0.08105095767392187,0.06406732468524735,0.0033629491048261955,0.46971482,0.070410274,0.984,0
1950.8966456777641,100.0,9.939387682227057,0.014244876647959492,0.0211442822705715,0.00521702470015091,0.45966858,0.0887028,0.804,0
627.568725496975,1700.0,6.826792753848952,0.07637091811253285,0.06995739150844774,0.003054464461327012,0.46397844,0.07826309,0.622,0
938.4010192095702,1472.6992883868045,9.352592722289897,0.016058265040652657,0.0,0.0063179120654671735,0.4657989,0.07498222,0.658,0
761.1157429794505,960.4207448281633,2.0,0.026901094481110638,0.1,0.0020701460301978366,0.46588936,0.07408126,0.5860000000000001,0
1466.6697369116064,680.0853386374105,6.374210156152212,0.02724103234668953,0.1,0.007072567252559975,0.46520153,0.07609694,0.65,0
100.0,1622.3749908050786,2.477505175665221,0.07495030087404345,0.07530564899728143,0.0063521656341173505,0.4670617,0.070056684,0.418,0
100.0,1273.8028632064838,10.0,0.1,0.07993315754392555,0.0001,0.93472254,0.014814876,88.426,8
204.28490745078375,100.0,6.197372227734791,0.002364143307083462,0.03479721364999423,0.0008089985744058944,0.8665509,0.046358295,77.946,5
